CLUES|SUBCLUES|CLAVE AREA|AREA|CLAVE SERVICIO|SERVICIO|UBICACION FISICA|DIAS Y HORAS DE SERVICIO
BSSMP000101|BSSMP000101-0206-01|02|SERVICIOS DE SANGRE|0206|SERVICIO DE TRANSFUSION HOSPITALARIO||
BSSMP000166|BSSMP000166-0206-01|02|SERVICIOS DE SANGRE|0206|SERVICIO DE TRANSFUSION HOSPITALARIO||
BSSMP000171|BSSMP000171-0206-01|02|SERVICIOS DE SANGRE|0206|SERVICIO DE TRANSFUSION HOSPITALARIO||
BSSMP000603|BSSMP000603-0201-01|02|SERVICIOS DE SANGRE|0201|BANCO DE SANGRE||
BSSMP000620|BSSMP000620-0206-01|02|SERVICIOS DE SANGRE|0206|SERVICIO DE TRANSFUSION HOSPITALARIO||
BSSMP000743|BSSMP000743-0206-01|02|SERVICIOS DE SANGRE|0206|SERVICIO DE TRANSFUSION HOSPITALARIO||
BSSMP000760|BSSMP000760-0206-01|02|SERVICIOS DE SANGRE|0206|SERVICIO DE TRANSFUSION HOSPITALARIO||
BSSMP000796|BSSMP000796-0206-01|02|SERVICIOS DE SANGRE|0206|SERVICIO DE TRANSFUSION HOSPITALARIO||
BSSMP000813|BSSMP000813-0206-01|02|SERVICIOS DE SANGRE|0206|SERVICIO DE TRANSFUSION HOSPITALARIO||
BSSMP000825|BSSMP000825-0206-01|02|SERVICIOS DE SANGRE|0206|SERVICIO DE TRANSFUSION HOSPITALARIO||
BSSMP000842|BSSMP000842-0206-01|02|SERVICIOS DE SANGRE|0206|SERVICIO DE TRANSFUSION HOSPITALARIO||
BSSMP001385|BSSMP001385-0401-01|04|MEDICINA REGENERATIVA|0401|ESTABLECIMIENTOS DE MEDICINA REGENERATIVA|NO ESPECIFICAN UBICACIÓN|HORARIO LUNES A JUEVES DE 08:30 A 18:00H, VIERNES DE 08:30 A 15:00H
BSSSA000595|BSSSA000595-0206-01|02|SERVICIOS DE SANGRE|0206|SERVICIO DE TRANSFUSION HOSPITALARIO||
BSSSA000974|BSSSA000974-0206-01|02|SERVICIOS DE SANGRE|0206|SERVICIO DE TRANSFUSION HOSPITALARIO||
BSSSA001131|BSSSA001131-0206-01|02|SERVICIOS DE SANGRE|0206|SERVICIO DE TRANSFUSION HOSPITALARIO||
BSSSA001213|BSSSA001213-0206-01|02|SERVICIOS DE SANGRE|0206|SERVICIO DE TRANSFUSION HOSPITALARIO||
CCIMB000073|CCIMB000073-0203-01|02|SERVICIOS DE SANGRE|0203|CENTRO DE COLECTA||
CCIMB000073|CCIMB000073-0206-01|02|SERVICIOS DE SANGRE|0206|SERVICIO DE TRANSFUSION HOSPITALARIO||
CCIMB000172|CCIMB000172-0206-01|02|SERVICIOS DE SANGRE|0206|SERVICIO DE TRANSFUSION HOSPITALARIO||
CCIMB000266|CCIMB000266-0206-01|02|SERVICIOS DE SANGRE|0206|SERVICIO DE TRANSFUSION HOSPITALARIO||
CCIMB000674|CCIMB000674-0203-01|02|SERVICIOS DE SANGRE|0203|CENTRO DE COLECTA||
CCIMB000831|CCIMB000831-0203-01|02|SERVICIOS DE SANGRE|0203|CENTRO DE COLECTA||
CCIMB000966|CCIMB000966-0206-01|02|SERVICIOS DE SANGRE|0206|SERVICIO DE TRANSFUSION HOSPITALARIO||
CCIMB001432|CCIMB001432-0206-01|02|SERVICIOS DE SANGRE|0206|SERVICIO DE TRANSFUSION HOSPITALARIO||
CCIMB001526|CCIMB001526-0206-01|02|SERVICIOS DE SANGRE|0206|SERVICIO DE TRANSFUSION HOSPITALARIO||
CCIMB001531|CCIMB001531-0203-01|02|SERVICIOS DE SANGRE|0203|CENTRO DE COLECTA||
CCIMB001531|CCIMB001531-0206-01|02|SERVICIOS DE SANGRE|0206|SERVICIO DE TRANSFUSION HOSPITALARIO||
CCIMO000232|CCIMO000232-0203-01|02|SERVICIOS DE SANGRE|0203|CENTRO DE COLECTA||
CCIMO000532|CCIMO000532-0206-01|02|SERVICIOS DE SANGRE|0206|SERVICIO DE TRANSFUSION HOSPITALARIO||
CCIMS000016|CCIMS000016-0201-01|02|SERVICIOS DE SANGRE|0201|BANCO DE SANGRE||
CCIMS000045|CCIMS000045-0206-01|02|SERVICIOS DE SANGRE|0206|SERVICIO DE TRANSFUSION HOSPITALARIO||
CCIMS000400|CCIMS000400-0203-01|02|SERVICIOS DE SANGRE|0203|CENTRO DE COLECTA||
CCIMS000593|CCIMS000593-0206-01|02|SERVICIOS DE SANGRE|0206|SERVICIO DE TRANSFUSION HOSPITALARIO||
CCIST000021|CCIST000021-0206-01|02|SERVICIOS DE SANGRE|0206|SERVICIO DE TRANSFUSION HOSPITALARIO||
CCPMX000013|CCPMX000013-0206-01|02|SERVICIOS DE SANGRE|0206|SERVICIO DE TRANSFUSION HOSPITALARIO||
CCSMA000011|CCSMA000011-0206-01|02|SERVICIOS DE SANGRE|0206|SERVICIO DE TRANSFUSION HOSPITALARIO||
CCSMA000023|CCSMA000023-0206-01|02|SERVICIOS DE SANGRE|0206|SERVICIO DE TRANSFUSION HOSPITALARIO||
CCSMP000042|CCSMP000042-0206-01|02|SERVICIOS DE SANGRE|0206|SERVICIO DE TRANSFUSION HOSPITALARIO||
CCSMP000051|CCSMP000051-0206-01|02|SERVICIOS DE SANGRE|0206|SERVICIO DE TRANSFUSION HOSPITALARIO|EN PLANTA BAJA, ÁREA: UBICADO DEL LADO IZQUIERDO DE LA ENTRADA PRINCIPAL|LUNES A DOMINGO, HORARIO DE SERVICIO: 00.00 A 24:00 HRS
CCSMP000153|CCSMP000153-0206-01|02|SERVICIOS DE SANGRE|0206|SERVICIO DE TRANSFUSION HOSPITALARIO|SE UBICA EN PLANTA BAJA, UBICADO DEL LADO IZQUIERDO DE LA ENTRADA PRINCIPAL.|LUNES A DOMINGO, HORARIOS DE SERVICIO: 00:00 A 24:00HRS
CCSMP000535|CCSMP000535-0206-01|02|SERVICIOS DE SANGRE|0206|SERVICIO DE TRANSFUSION HOSPITALARIO||
CCSMP000721|CCSMP000721-0206-01|02|SERVICIOS DE SANGRE|0206|SERVICIO DE TRANSFUSION HOSPITALARIO|PRIMER NIVEL, SUBIENDO LAS ESCALERAS DEL LADO DERECHO A UN COSTADO DEL ELEVADOR|LUNES A DOMINGO, HORARIO DE SERVICIO: 00:00 A 24:00 HRS.
CCSSA000100|CCSSA000100-0203-01|02|SERVICIOS DE SANGRE|0203|CENTRO DE COLECTA||
CCSSA000100|CCSSA000100-0206-01|02|SERVICIOS DE SANGRE|0206|SERVICIO DE TRANSFUSION HOSPITALARIO||
CCSSA000112|CCSSA000112-0206-01|02|SERVICIOS DE SANGRE|0206|SERVICIO DE TRANSFUSION HOSPITALARIO||
CCSSA000363|CCSSA000363-0206-01|02|SERVICIOS DE SANGRE|0206|SERVICIO DE TRANSFUSION HOSPITALARIO||
CCSSA000544|CCSSA000544-0206-01|02|SERVICIOS DE SANGRE|0206|SERVICIO DE TRANSFUSION HOSPITALARIO||
CCSSA000766|CCSSA000766-0206-01|02|SERVICIOS DE SANGRE|0206|SERVICIO DE TRANSFUSION HOSPITALARIO||
CCSSA001220|CCSSA001220-0203-01|02|SERVICIOS DE SANGRE|0203|CENTRO DE COLECTA||
CCSSA001232|CCSSA001232-0206-01|02|SERVICIOS DE SANGRE|0206|SERVICIO DE TRANSFUSION HOSPITALARIO||
CCSSA001594|CCSSA001594-0203-01|02|SERVICIOS DE SANGRE|0203|CENTRO DE COLECTA||
CCSSA001734|CCSSA001734-0206-01|02|SERVICIOS DE SANGRE|0206|SERVICIO DE TRANSFUSION HOSPITALARIO||
CCSSA017566|CCSSA017566-0206-01|02|SERVICIOS DE SANGRE|0206|SERVICIO DE TRANSFUSION HOSPITALARIO||
CCSSA017670|CCSSA017670-0206-01|02|SERVICIOS DE SANGRE|0206|SERVICIO DE TRANSFUSION HOSPITALARIO||
CCSSA017682|CCSSA017682-0203-01|02|SERVICIOS DE SANGRE|0203|CENTRO DE COLECTA||
CCSSA017682|CCSSA017682-0206-01|02|SERVICIOS DE SANGRE|0206|SERVICIO DE TRANSFUSION HOSPITALARIO||
CHIMO000224|CHIMO000224-0206-01|02|SERVICIOS DE SANGRE|0206|SERVICIO DE TRANSFUSION HOSPITALARIO||
CHIMS000095|CHIMS000095-0203-01|02|SERVICIOS DE SANGRE|0203|CENTRO DE COLECTA||
CHIMS000095|CHIMS000095-0206-01|02|SERVICIOS DE SANGRE|0206|SERVICIO DE TRANSFUSION HOSPITALARIO||
CHIMS000100|CHIMS000100-0206-01|02|SERVICIOS DE SANGRE|0206|SERVICIO DE TRANSFUSION HOSPITALARIO||
CHIMS000124|CHIMS000124-0206-01|02|SERVICIOS DE SANGRE|0206|SERVICIO DE TRANSFUSION HOSPITALARIO||
CHIMS000136|CHIMS000136-0201-01|02|SERVICIOS DE SANGRE|0201|BANCO DE SANGRE||
CHIMS000206|CHIMS000206-0203-01|02|SERVICIOS DE SANGRE|0203|CENTRO DE COLECTA||
CHIMS000206|CHIMS000206-0206-01|02|SERVICIOS DE SANGRE|0206|SERVICIO DE TRANSFUSION HOSPITALARIO||
CHIMS000276|CHIMS000276-0203-01|02|SERVICIOS DE SANGRE|0203|CENTRO DE COLECTA||
CHIMS000276|CHIMS000276-0206-01|02|SERVICIOS DE SANGRE|0206|SERVICIO DE TRANSFUSION HOSPITALARIO||
CHIMS000305|CHIMS000305-0201-01|02|SERVICIOS DE SANGRE|0201|BANCO DE SANGRE||
CHIMS000450|CHIMS000450-0203-01|02|SERVICIOS DE SANGRE|0203|CENTRO DE COLECTA||
CHIMS000450|CHIMS000450-0206-01|02|SERVICIOS DE SANGRE|0206|SERVICIO DE TRANSFUSION HOSPITALARIO||
CHIMS000486|CHIMS000486-0206-01|02|SERVICIOS DE SANGRE|0206|SERVICIO DE TRANSFUSION HOSPITALARIO||
CHIMS000561|CHIMS000561-0201-01|02|SERVICIOS DE SANGRE|0201|BANCO DE SANGRE||
CHIMS000906|CHIMS000906-0206-01|02|SERVICIOS DE SANGRE|0206|SERVICIO DE TRANSFUSION HOSPITALARIO||
CHIST000030|CHIST000030-0201-01|02|SERVICIOS DE SANGRE|0201|BANCO DE SANGRE||
CHIST000112|CHIST000112-0201-01|02|SERVICIOS DE SANGRE|0201|BANCO DE SANGRE||
CHSDN000026|CHSDN000026-0206-01|02|SERVICIOS DE SANGRE|0206|SERVICIO DE TRANSFUSION HOSPITALARIO||
CHSME000142|CHSME000142-0206-01|02|SERVICIOS DE SANGRE|0206|SERVICIO DE TRANSFUSION HOSPITALARIO||
CHSMP000013|CHSMP000013-0206-01|02|SERVICIOS DE SANGRE|0206|SERVICIO DE TRANSFUSION HOSPITALARIO||
CHSMP000025|CHSMP000025-0206-01|02|SERVICIOS DE SANGRE|0206|SERVICIO DE TRANSFUSION HOSPITALARIO||
CHSMP000066|CHSMP000066-0301-01|03|DISPOSICION DE CELULAS TRONCALES|0301|CENTRO DE COLECTA DE CELULAS TRONCALES||
CHSMP000066|CHSMP000066-0401-01|04|MEDICINA REGENERATIVA|0401|ESTABLECIMIENTOS DE MEDICINA REGENERATIVA|DENTRO DEL HOSPITAL|
CHSMP000071|CHSMP000071-0201-01|02|SERVICIOS DE SANGRE|0201|BANCO DE SANGRE||
CHSMP000071|CHSMP000071-0401-01|04|MEDICINA REGENERATIVA|0401|ESTABLECIMIENTOS DE MEDICINA REGENERATIVA|DENTRO DEL HOSPITAL|
CHSMP000083|CHSMP000083-0206-01|02|SERVICIOS DE SANGRE|0206|SERVICIO DE TRANSFUSION HOSPITALARIO||
CHSMP000095|CHSMP000095-0201-01|02|SERVICIOS DE SANGRE|0201|BANCO DE SANGRE||
CHSMP000100|CHSMP000100-0206-01|02|SERVICIOS DE SANGRE|0206|SERVICIO DE TRANSFUSION HOSPITALARIO||
CHSMP000112|CHSMP000112-0206-01|02|SERVICIOS DE SANGRE|0206|SERVICIO DE TRANSFUSION HOSPITALARIO||
CHSMP000124|CHSMP000124-0206-01|02|SERVICIOS DE SANGRE|0206|SERVICIO DE TRANSFUSION HOSPITALARIO||
CHSMP000153|CHSMP000153-0206-01|02|SERVICIOS DE SANGRE|0206|SERVICIO DE TRANSFUSION HOSPITALARIO||
CHSMP000182|CHSMP000182-0206-01|02|SERVICIOS DE SANGRE|0206|SERVICIO DE TRANSFUSION HOSPITALARIO||
CHSMP000211|CHSMP000211-0206-01|02|SERVICIOS DE SANGRE|0206|SERVICIO DE TRANSFUSION HOSPITALARIO||
CHSMP000223|CHSMP000223-0206-01|02|SERVICIOS DE SANGRE|0206|SERVICIO DE TRANSFUSION HOSPITALARIO||
CHSMP000235|CHSMP000235-0206-01|02|SERVICIOS DE SANGRE|0206|SERVICIO DE TRANSFUSION HOSPITALARIO||
CHSMP000240|CHSMP000240-0206-01|02|SERVICIOS DE SANGRE|0206|SERVICIO DE TRANSFUSION HOSPITALARIO||
CHSMP000252|CHSMP000252-0206-01|02|SERVICIOS DE SANGRE|0206|SERVICIO DE TRANSFUSION HOSPITALARIO||
CHSMP000264|CHSMP000264-0206-01|02|SERVICIOS DE SANGRE|0206|SERVICIO DE TRANSFUSION HOSPITALARIO||
CHSMP000281|CHSMP000281-0206-02|02|SERVICIOS DE SANGRE|0206|SERVICIO DE TRANSFUSION HOSPITALARIO|ATRÁS DE ADMISIÓN DE URGENCIAS , AUN LADO DEL LABORATORIO EN PLANTA BAJA|SERVICIO FUNCIONANDO DE LUNES A DOMINGO DE 00:00 A 23:59
CHSMP000281|CHSMP000281-0502-01|05|LABORATORIO|0502|CLINICO|ATRÁS DE ADMISIÓN URGENCIAS, FRENTE A URGENCIAS, EN PLANTA BAJA|LABORATORIO FUNCIONANDO DE LUNES A DOMINGO DE 00:00 A 23:59
CHSMP000305|CHSMP000305-0206-01|02|SERVICIOS DE SANGRE|0206|SERVICIO DE TRANSFUSION HOSPITALARIO||
CHSMP000334|CHSMP000334-0206-01|02|SERVICIOS DE SANGRE|0206|SERVICIO DE TRANSFUSION HOSPITALARIO||
CHSMP000346|CHSMP000346-0206-01|02|SERVICIOS DE SANGRE|0206|SERVICIO DE TRANSFUSION HOSPITALARIO||
CHSMP000351|CHSMP000351-0206-01|02|SERVICIOS DE SANGRE|0206|SERVICIO DE TRANSFUSION HOSPITALARIO||
CHSMP000363|CHSMP000363-0206-01|02|SERVICIOS DE SANGRE|0206|SERVICIO DE TRANSFUSION HOSPITALARIO||
CHSMP000375|CHSMP000375-0206-01|02|SERVICIOS DE SANGRE|0206|SERVICIO DE TRANSFUSION HOSPITALARIO||
CHSMP000380|CHSMP000380-0206-01|02|SERVICIOS DE SANGRE|0206|SERVICIO DE TRANSFUSION HOSPITALARIO||
CHSMP000416|CHSMP000416-0206-01|02|SERVICIOS DE SANGRE|0206|SERVICIO DE TRANSFUSION HOSPITALARIO||
CHSMP000450|CHSMP000450-0201-01|02|SERVICIOS DE SANGRE|0201|BANCO DE SANGRE||
CHSMP000503|CHSMP000503-0206-01|02|SERVICIOS DE SANGRE|0206|SERVICIO DE TRANSFUSION HOSPITALARIO||
CHSMP000520|CHSMP000520-0206-01|02|SERVICIOS DE SANGRE|0206|SERVICIO DE TRANSFUSION HOSPITALARIO||
CHSMP000532|CHSMP000532-0206-01|02|SERVICIOS DE SANGRE|0206|SERVICIO DE TRANSFUSION HOSPITALARIO||
CHSMP000556|CHSMP000556-0206-01|02|SERVICIOS DE SANGRE|0206|SERVICIO DE TRANSFUSION HOSPITALARIO||
CHSMP000561|CHSMP000561-0206-01|02|SERVICIOS DE SANGRE|0206|SERVICIO DE TRANSFUSION HOSPITALARIO||
CHSMP000585|CHSMP000585-0206-01|02|SERVICIOS DE SANGRE|0206|SERVICIO DE TRANSFUSION HOSPITALARIO||
CHSMP000655|CHSMP000655-0206-01|02|SERVICIOS DE SANGRE|0206|SERVICIO DE TRANSFUSION HOSPITALARIO||
CHSMP000660|CHSMP000660-0206-01|02|SERVICIOS DE SANGRE|0206|SERVICIO DE TRANSFUSION HOSPITALARIO||
CHSMP000684|CHSMP000684-0201-01|02|SERVICIOS DE SANGRE|0201|BANCO DE SANGRE||
CHSMP000696|CHSMP000696-0206-01|02|SERVICIOS DE SANGRE|0206|SERVICIO DE TRANSFUSION HOSPITALARIO||
CHSMP000701|CHSMP000701-0206-01|02|SERVICIOS DE SANGRE|0206|SERVICIO DE TRANSFUSION HOSPITALARIO||
CHSMP000725|CHSMP000725-0206-01|02|SERVICIOS DE SANGRE|0206|SERVICIO DE TRANSFUSION HOSPITALARIO||
CHSMP000730|CHSMP000730-0206-01|02|SERVICIOS DE SANGRE|0206|SERVICIO DE TRANSFUSION HOSPITALARIO||
CHSMP000766|CHSMP000766-0201-01|02|SERVICIOS DE SANGRE|0201|BANCO DE SANGRE||
CHSMP000771|CHSMP000771-0206-01|02|SERVICIOS DE SANGRE|0206|SERVICIO DE TRANSFUSION HOSPITALARIO||
CHSMP000783|CHSMP000783-0206-01|02|SERVICIOS DE SANGRE|0206|SERVICIO DE TRANSFUSION HOSPITALARIO||
CHSMP000795|CHSMP000795-0206-01|02|SERVICIOS DE SANGRE|0206|SERVICIO DE TRANSFUSION HOSPITALARIO||
CHSMP000824|CHSMP000824-0206-01|02|SERVICIOS DE SANGRE|0206|SERVICIO DE TRANSFUSION HOSPITALARIO||
CHSMP000841|CHSMP000841-0206-01|02|SERVICIOS DE SANGRE|0206|SERVICIO DE TRANSFUSION HOSPITALARIO||
CHSMP000932|CHSMP000932-0206-01|02|SERVICIOS DE SANGRE|0206|SERVICIO DE TRANSFUSION HOSPITALARIO||
CHSMP000941|CHSMP000941-0206-01|02|SERVICIOS DE SANGRE|0206|SERVICIO DE TRANSFUSION HOSPITALARIO||
CHSMP000965|CHSMP000965-0206-01|02|SERVICIOS DE SANGRE|0206|SERVICIO DE TRANSFUSION HOSPITALARIO||
CHSMP000974|CHSMP000974-0206-01|02|SERVICIOS DE SANGRE|0206|SERVICIO DE TRANSFUSION HOSPITALARIO||
CHSMP001025|CHSMP001025-0206-01|02|SERVICIOS DE SANGRE|0206|SERVICIO DE TRANSFUSION HOSPITALARIO||
CHSMP001034|CHSMP001034-0201-02|02|SERVICIOS DE SANGRE|0201|BANCO DE SANGRE|EN PRIMER PISO EN FRENTE DEL LABORATORIO CLÍNICO|BANCO DE SANGRE FUNCIONANDO TODOS LOS DÍAS LAS 24 HORAS.
CHSMP001034|CHSMP001034-0502-01|05|LABORATORIO|0502|CLINICO|EN PRIMER PISO, ENTRE BANCO DE SANGRE Y UNIDAD DE TERAPIA INTENSIVA|LABORATORIO CLÍNICO FUNCIONANDO TODOS LOS DIAS LAS 24 HORAS
CHSMP001043|CHSMP001043-0206-01|02|SERVICIOS DE SANGRE|0206|SERVICIO DE TRANSFUSION HOSPITALARIO||
CHSMP002772|CHSMP002772-0206-01|02|SERVICIOS DE SANGRE|0206|SERVICIO DE TRANSFUSION HOSPITALARIO||
CHSMP003373|CHSMP003373-0206-01|02|SERVICIOS DE SANGRE|0206|SERVICIO DE TRANSFUSION HOSPITALARIO||
CHSMP003385|CHSMP003385-0206-01|02|SERVICIOS DE SANGRE|0206|SERVICIO DE TRANSFUSION HOSPITALARIO||
CHSSA000244|CHSSA000244-0206-01|02|SERVICIOS DE SANGRE|0206|SERVICIO DE TRANSFUSION HOSPITALARIO||
CHSSA000372|CHSSA000372-0206-01|02|SERVICIOS DE SANGRE|0206|SERVICIO DE TRANSFUSION HOSPITALARIO||
CHSSA000565|CHSSA000565-0206-01|02|SERVICIOS DE SANGRE|0206|SERVICIO DE TRANSFUSION HOSPITALARIO||
CHSSA000640|CHSSA000640-0206-01|02|SERVICIOS DE SANGRE|0206|SERVICIO DE TRANSFUSION HOSPITALARIO||
CHSSA000652|CHSSA000652-0206-01|02|SERVICIOS DE SANGRE|0206|SERVICIO DE TRANSFUSION HOSPITALARIO||
CHSSA000664|CHSSA000664-0206-01|02|SERVICIOS DE SANGRE|0206|SERVICIO DE TRANSFUSION HOSPITALARIO||
CHSSA000676|CHSSA000676-0301-01|03|DISPOSICION DE CELULAS TRONCALES|0301|CENTRO DE COLECTA DE CELULAS TRONCALES||
CHSSA001026|CHSSA001026-0206-01|02|SERVICIOS DE SANGRE|0206|SERVICIO DE TRANSFUSION HOSPITALARIO||
CHSSA001282|CHSSA001282-0206-01|02|SERVICIOS DE SANGRE|0206|SERVICIO DE TRANSFUSION HOSPITALARIO||
CHSSA001755|CHSSA001755-0206-01|02|SERVICIOS DE SANGRE|0206|SERVICIO DE TRANSFUSION HOSPITALARIO||
CHSSA001796|CHSSA001796-0206-01|02|SERVICIOS DE SANGRE|0206|SERVICIO DE TRANSFUSION HOSPITALARIO||
CHSSA002390|CHSSA002390-0206-01|02|SERVICIOS DE SANGRE|0206|SERVICIO DE TRANSFUSION HOSPITALARIO||
CHSSA002455|CHSSA002455-0206-01|02|SERVICIOS DE SANGRE|0206|SERVICIO DE TRANSFUSION HOSPITALARIO||
CHSSA003085|CHSSA003085-0102-01|01|ALMACEN|0102|ALMACEN DE MEDICAMENTOS|SE ENCUENTRA EN EL INTERIOR DE LAS OFICINAS ADMINISTRATIVAS A UN COSTADO DE LA CAMARA FRIA|EL ALMACÉN FUNCIONA DE LUNES A VIERNES EN UN HORARIO DE 8:00 AM A 15:30 PM
CHSSA003213|CHSSA003213-0201-01|02|SERVICIOS DE SANGRE|0201|BANCO DE SANGRE|PLANTA BAJA|24 HORAS TODOS LOS DÍAS
CLCRO000015|CLCRO000015-0201-01|02|SERVICIOS DE SANGRE|0201|BANCO DE SANGRE||
CLHUN000015|CLHUN000015-0201-01|02|SERVICIOS DE SANGRE|0201|BANCO DE SANGRE||
CLHUN000020|CLHUN000020-0206-01|02|SERVICIOS DE SANGRE|0206|SERVICIO DE TRANSFUSION HOSPITALARIO||
CLHUN000032|CLHUN000032-0201-01|02|SERVICIOS DE SANGRE|0201|BANCO DE SANGRE||
CLIMO000561|CLIMO000561-0206-01|02|SERVICIOS DE SANGRE|0206|SERVICIO DE TRANSFUSION HOSPITALARIO||
CLIMS000012|CLIMS000012-0206-01|02|SERVICIOS DE SANGRE|0206|SERVICIO DE TRANSFUSION HOSPITALARIO||
CLIMS000082|CLIMS000082-0206-01|02|SERVICIOS DE SANGRE|0206|SERVICIO DE TRANSFUSION HOSPITALARIO||
CLIMS000111|CLIMS000111-0201-01|02|SERVICIOS DE SANGRE|0201|BANCO DE SANGRE||
CLIMS000205|CLIMS000205-0206-01|02|SERVICIOS DE SANGRE|0206|SERVICIO DE TRANSFUSION HOSPITALARIO||
CLIMS000246|CLIMS000246-0206-01|02|SERVICIOS DE SANGRE|0206|SERVICIO DE TRANSFUSION HOSPITALARIO||
CLIMS000251|CLIMS000251-0201-01|02|SERVICIOS DE SANGRE|0201|BANCO DE SANGRE||
CLIMS000321|CLIMS000321-0201-01|02|SERVICIOS DE SANGRE|0201|BANCO DE SANGRE||
CLIMS000333|CLIMS000333-0206-01|02|SERVICIOS DE SANGRE|0206|SERVICIO DE TRANSFUSION HOSPITALARIO||
CLIMS000391|CLIMS000391-0201-01|02|SERVICIOS DE SANGRE|0201|BANCO DE SANGRE||
CLIMS000415|CLIMS000415-0206-01|02|SERVICIOS DE SANGRE|0206|SERVICIO DE TRANSFUSION HOSPITALARIO||
CLIMS000432|CLIMS000432-0206-01|02|SERVICIOS DE SANGRE|0206|SERVICIO DE TRANSFUSION HOSPITALARIO||
CLIMS000444|CLIMS000444-0206-01|02|SERVICIOS DE SANGRE|0206|SERVICIO DE TRANSFUSION HOSPITALARIO||
CLIMS000490|CLIMS000490-0201-01|02|SERVICIOS DE SANGRE|0201|BANCO DE SANGRE||
CLIMS000490|CLIMS000490-0401-01|04|MEDICINA REGENERATIVA|0401|ESTABLECIMIENTOS DE MEDICINA REGENERATIVA|DENTRO DEL HOSPITAL|
CLIMS000555|CLIMS000555-0206-01|02|SERVICIOS DE SANGRE|0206|SERVICIO DE TRANSFUSION HOSPITALARIO||
CLIMS001190|CLIMS001190-0206-01|02|SERVICIOS DE SANGRE|0206|SERVICIO DE TRANSFUSION HOSPITALARIO||
CLIST000094|CLIST000094-0206-01|02|SERVICIOS DE SANGRE|0206|SERVICIO DE TRANSFUSION HOSPITALARIO||
CLIST000111|CLIST000111-0206-01|02|SERVICIOS DE SANGRE|0206|SERVICIO DE TRANSFUSION HOSPITALARIO||
CLIST000123|CLIST000123-0201-01|02|SERVICIOS DE SANGRE|0201|BANCO DE SANGRE||
CLIST000181|CLIST000181-0206-01|02|SERVICIOS DE SANGRE|0206|SERVICIO DE TRANSFUSION HOSPITALARIO||
CLIST000193|CLIST000193-0206-01|02|SERVICIOS DE SANGRE|0206|SERVICIO DE TRANSFUSION HOSPITALARIO||
CLIST000333|CLIST000333-0201-01|02|SERVICIOS DE SANGRE|0201|BANCO DE SANGRE||
CLIST000350|CLIST000350-0201-01|02|SERVICIOS DE SANGRE|0201|BANCO DE SANGRE|EDIFICIO 4, PRIMER NIVEL, JUNTO A LABORATORIO DE ANÁLISIS CLÍNICOS|LUNES - DOMINGO DE 00:00 A 24:00 HORAS
CLSDN000013|CLSDN000013-0206-01|02|SERVICIOS DE SANGRE|0206|SERVICIO DE TRANSFUSION HOSPITALARIO||
CLSME000095|CLSME000095-0206-01|02|SERVICIOS DE SANGRE|0206|SERVICIO DE TRANSFUSION HOSPITALARIO||
CLSME000136|CLSME000136-0206-01|02|SERVICIOS DE SANGRE|0206|SERVICIO DE TRANSFUSION HOSPITALARIO||
CLSME000153|CLSME000153-0206-01|02|SERVICIOS DE SANGRE|0206|SERVICIO DE TRANSFUSION HOSPITALARIO||
CLSME000165|CLSME000165-0201-01|02|SERVICIOS DE SANGRE|0201|BANCO DE SANGRE||
CLSME000206|CLSME000206-0206-01|02|SERVICIOS DE SANGRE|0206|SERVICIO DE TRANSFUSION HOSPITALARIO||
CLSMP000012|CLSMP000012-0206-01|02|SERVICIOS DE SANGRE|0206|SERVICIO DE TRANSFUSION HOSPITALARIO||
CLSMP000024|CLSMP000024-0206-01|02|SERVICIOS DE SANGRE|0206|SERVICIO DE TRANSFUSION HOSPITALARIO||
CLSMP000036|CLSMP000036-0206-01|02|SERVICIOS DE SANGRE|0206|SERVICIO DE TRANSFUSION HOSPITALARIO||
CLSMP000041|CLSMP000041-0201-01|02|SERVICIOS DE SANGRE|0201|BANCO DE SANGRE||
CLSMP000053|CLSMP000053-0201-01|02|SERVICIOS DE SANGRE|0201|BANCO DE SANGRE||
CLSMP000065|CLSMP000065-0206-01|02|SERVICIOS DE SANGRE|0206|SERVICIO DE TRANSFUSION HOSPITALARIO||
CLSMP000070|CLSMP000070-0201-01|02|SERVICIOS DE SANGRE|0201|BANCO DE SANGRE||
CLSMP000070|CLSMP000070-0301-01|03|DISPOSICION DE CELULAS TRONCALES|0301|CENTRO DE COLECTA DE CELULAS TRONCALES||
CLSMP000106|CLSMP000106-0206-01|02|SERVICIOS DE SANGRE|0206|SERVICIO DE TRANSFUSION HOSPITALARIO||
CLSMP000111|CLSMP000111-0201-01|02|SERVICIOS DE SANGRE|0201|BANCO DE SANGRE||
CLSMP000123|CLSMP000123-0206-01|02|SERVICIOS DE SANGRE|0206|SERVICIO DE TRANSFUSION HOSPITALARIO||
CLSMP000135|CLSMP000135-0206-01|02|SERVICIOS DE SANGRE|0206|SERVICIO DE TRANSFUSION HOSPITALARIO||
CLSMP000152|CLSMP000152-0206-01|02|SERVICIOS DE SANGRE|0206|SERVICIO DE TRANSFUSION HOSPITALARIO||
CLSMP000176|CLSMP000176-0206-01|02|SERVICIOS DE SANGRE|0206|SERVICIO DE TRANSFUSION HOSPITALARIO||
CLSMP000181|CLSMP000181-0206-01|02|SERVICIOS DE SANGRE|0206|SERVICIO DE TRANSFUSION HOSPITALARIO||
