CLUES|DOMINGO|LUNES|MARTES|MIERCOLES|JUEVES|VIERNES|SABADO|HORA INICIO|HORA FIN
MNSSA005292|NO|SI|SI|SI|SI|SI|NO|08:00|15:30
MNSSA005304|NO|SI|SI|SI|SI|SI|NO|08:00|16:30
MNSSA005304|NO|SI|SI|SI|SI|SI|NO|14:30|
MNSSA005316|NO|SI|SI|SI|SI|SI|NO|08:00|16:00
MNSSA005316|SI|NO|NO|NO|NO|NO|SI|08:00|
MNSSA005321|NO|SI|SI|SI|SI|SI|NO|08:00|15:30
MNSSA005333|NO|SI|SI|SI|SI|SI|NO|08:00|15:30
MNSSA005333|NO|SI|SI|SI|SI|SI|NO|08:00|15:30
MNSSA005345|NO|SI|SI|SI|SI|SI|NO|08:00|20:00
MNSSA005345|SI|NO|NO|NO|NO|NO|SI|08:00|20:00
MNSSA005350|NO|SI|SI|SI|SI|SI|NO|08:00|20:00
MNSSA005350|SI|NO|NO|NO|NO|NO|SI|08:00|20:00
MNSSA005362|NO|SI|SI|SI|SI|SI|NO|08:00|15:30
MNSSA005374|NO|SI|SI|SI|SI|SI|NO|08:00|15:30
MNSSA005386|NO|SI|SI|SI|SI|SI|NO|08:00|15:30
MNSSA005391|NO|SI|SI|SI|SI|SI|NO|08:00|15:00
MNSSA005403|NO|SI|SI|SI|SI|SI|NO|08:00|15:30
MNSSA005415|NO|SI|SI|SI|SI|SI|NO|08:00|15:30
MNSSA005420|SI|SI|SI|SI|SI|SI|SI|08:00|20:00
MNSSA005432|NO|SI|SI|SI|SI|SI|NO|08:00|15:30
MNSSA005444|NO|SI|SI|SI|SI|SI|NO|08:00|16:00
MNSSA005456|SI|SI|SI|SI|SI|SI|SI|00:00|23:59
MNSSA005461|NO|SI|SI|SI|SI|SI|NO|08:00|16:00
MNSSA005473|SI|SI|SI|SI|SI|SI|SI|00:00|23:59
MNSSA005485|SI|SI|SI|SI|SI|SI|NO|00:00|23:59
MNSSA005485|NO|NO|NO|NO|NO|NO|NO|08:00|22:00
MNSSA005490|NO|SI|SI|SI|SI|SI|NO|08:00|00:00
MNSSA005502|NO|SI|SI|NO|SI|SI|NO|08:00|15:30
MNSSA005502|NO|SI|SI|NO|SI|SI|NO|08:00|15:30
MNSSA005514|SI|SI|SI|SI|SI|SI|SI|08:00|20:00
MNSSA005514|NO|SI|SI|SI|SI|SI|NO|08:00|15:30
MNSSA005526|SI|SI|SI|SI|SI|SI|SI|08:00|20:00
MNSSA005526|NO|SI|SI|SI|SI|SI|NO|08:00|15:30
MNSSA005531|NO|SI|SI|SI|SI|SI|NO|08:00|15:30
MNSSA005531|SI|SI|SI|SI|SI|SI|SI|08:00|20:00
MNSSA006624|NO|SI|SI|SI|SI|SI|NO|08:00|15:30
MNSSA006633|NO|SI|SI|SI|SI|SI|NO|07:00|15:00
MNSSA006660|NO|NO|NO|NO|NO|NO|NO|08:00|20:00
MNSSA006684|NO|NO|NO|NO|NO|NO|NO|08:00|20:00
MNSSA016043|NO|SI|SI|SI|SI|SI|NO|08:00|18:00
MNSSA016072|NO|SI|SI|SI|SI|SI|NO|08:00|15:30
MNSSA016084|NO|SI|SI|SI|SI|SI|NO|08:00|15:30
MNSSA016084|NO|NO|NO|NO|NO|NO|SI|08:00|14:00
MNSSA016096|NO|SI|SI|SI|SI|SI|NO|08:00|16:00
MNSSA016102|NO|SI|SI|SI|SI|SI|NO|08:00|15:30
MNSSA016102|NO|SI|SI|SI|SI|SI|NO|08:00|15:30
MNSSA016114|NO|SI|SI|SI|SI|SI|NO|08:00|14:00
MNSSA016126|NO|SI|SI|SI|SI|SI|NO|08:00|14:00
MNSSA016131|NO|SI|SI|SI|SI|SI|NO|08:00|14:30
MNSSA016143|NO|SI|SI|SI|SI|SI|NO|08:00|15:30
MNSSA016143|NO|SI|SI|SI|SI|SI|NO|08:00|15:30
MNSSA016155|NO|SI|SI|SI|SI|SI|NO|08:00|16:00
MNSSA016155|NO|SI|SI|SI|SI|SI|NO|08:00|14:00
MNSSA016160|NO|SI|SI|SI|SI|SI|NO|08:00|16:00
MNSSA016171|NO|SI|SI|SI|SI|SI|NO|08:00|07:12
MNSSA016183|NO|SI|SI|SI|SI|SI|NO|08:00|15:00
MNSSA016195|NO|SI|SI|SI|SI|SI|NO|08:00|15:30
MNSSA016195|SI|NO|NO|NO|NO|NO|SI|08:00|20:00
MNSSA016212|NO|NO|NO|NO|NO|NO|NO|08:00|20:00
MNSSA016236|NO|SI|SI|SI|SI|SI|NO|08:00|15:30
MNSSA016241|NO|SI|SI|SI|SI|SI|NO|08:00|16:00
MNSSA016253|NO|SI|SI|SI|SI|SI|NO|08:00|18:00
MNSSA016265|NO|SI|SI|SI|SI|SI|NO|08:00|15:30
MNSSA016270|NO|SI|SI|SI|SI|SI|NO|08:00|15:30
MNSSA016282|NO|SI|SI|SI|SI|SI|NO|08:00|15:00
MNSSA016294|NO|SI|SI|SI|SI|SI|NO|08:00|15:00
MNSSA016306|NO|SI|SI|SI|SI|SI|NO|08:00|15:00
MNSSA016335|NO|SI|SI|SI|SI|SI|NO|08:00|15:30
MNSSA016340|NO|SI|SI|SI|SI|SI|NO|08:00|15:00
MNSSA016352|NO|SI|SI|SI|SI|SI|NO|08:00|15:00
MNSSA016364|NO|SI|SI|SI|SI|SI|NO|08:00|15:30
MNSSA016451|SI|SI|SI|SI|SI|SI|SI|07:00|00:00
MNSSA016463|SI|SI|SI|SI|SI|SI|SI|08:00|18:00
MNSSA016475|SI|SI|SI|SI|SI|SI|SI|00:00|23:59
MNSSA016480|SI|SI|SI|SI|SI|SI|SI|00:00|23:59
MNSSA016516|SI|SI|SI|SI|SI|SI|SI|08:00|20:00
MNSSA016516|SI|SI|SI|SI|SI|SI|SI|08:00|23:59
MNSSA016516|NO|SI|SI|SI|SI|SI|NO|08:00|14:30
MNSSA016521|NO|NO|NO|NO|NO|NO|NO|08:00|20:00
MNSSA016533|SI|SI|SI|SI|SI|SI|SI|00:00|23:59
MNSSA016533|NO|SI|SI|SI|SI|SI|NO|07:00|15:30
MNSSA016533|NO|SI|SI|SI|SI|SI|NO|07:00|15:30
MNSSA016545|SI|SI|SI|SI|SI|SI|SI|08:00|20:00
MNSSA016545|NO|SI|SI|SI|SI|SI|NO|07:00|13:30
MNSSA016545|SI|SI|SI|SI|SI|SI|SI|00:00|23:59
MNSSA016550|SI|SI|SI|SI|SI|SI|SI|00:00|23:59
MNSSA016562|NO|SI|SI|SI|SI|SI|NO|08:00|18:00
MNSSA016574|NO|SI|SI|SI|SI|SI|NO|08:00|15:00
MNSSA016591|NO|SI|SI|SI|SI|SI|NO|08:00|15:30
MNSSA016591|NO|SI|SI|SI|SI|SI|NO|08:00|15:30
MNSSA016603|NO|SI|SI|SI|SI|SI|NO|08:00|15:30
MNSSA016603|NO|NO|NO|NO|NO|NO|SI|08:00|14:00
MNSSA016615|NO|SI|SI|SI|SI|SI|NO|08:00|16:00
MNSSA016620|NO|SI|SI|SI|SI|SI|NO|08:00|15:30
MNSSA016644|NO|SI|SI|SI|SI|SI|NO|08:00|16:00
MNSSA016656|NO|SI|SI|SI|SI|SI|NO|08:00|16:00
MNSSA016673|NO|SI|SI|SI|SI|SI|NO|08:00|16:00
MNSSA016714|NO|SI|SI|SI|SI|SI|NO|08:00|15:30
MNSSA016714|NO|NO|NO|NO|NO|NO|SI|08:00|14:00
MNSSA016726|NO|SI|SI|SI|SI|SI|NO|08:00|15:30
MNSSA016726|NO|NO|NO|NO|NO|NO|SI|08:00|14:00
MNSSA016731|NO|SI|SI|SI|SI|SI|NO|08:00|15:00
MNSSA016743|NO|SI|SI|SI|SI|SI|NO|08:00|15:30
MNSSA016743|NO|SI|SI|SI|SI|SI|NO|08:00|15:30
MNSSA016760|NO|SI|SI|SI|SI|SI|NO|08:00|15:30
MNSSA016772|NO|SI|SI|SI|SI|SI|NO|08:00|15:30
MNSSA016784|NO|SI|SI|SI|SI|SI|NO|08:00|15:30
MNSSA016796|NO|SI|SI|SI|SI|SI|NO|08:00|15:30
MNSSA016801|NO|SI|SI|SI|SI|SI|NO|08:00|15:30
MNSSA016813|NO|SI|SI|SI|SI|SI|NO|08:00|15:30
MNSSA016825|NO|SI|SI|SI|SI|SI|NO|08:00|15:30
MNSSA016842|NO|SI|SI|SI|SI|SI|NO|08:00|16:00
MNSSA016854|NO|SI|SI|SI|SI|SI|NO|08:00|16:00
MNSSA016866|NO|SI|SI|SI|SI|SI|NO|08:00|16:00
MNSSA016871|NO|SI|SI|SI|SI|SI|NO|08:00|16:00
MNSSA016883|NO|SI|SI|SI|SI|SI|NO|08:00|16:00
MNSSA016895|NO|SI|SI|SI|SI|SI|NO|08:00|16:00
MNSSA016900|NO|SI|SI|SI|SI|SI|NO|08:00|16:00
MNSSA016912|NO|SI|SI|SI|SI|SI|NO|08:00|16:00
MNSSA016936|NO|SI|SI|SI|SI|SI|NO|08:00|15:00
MNSSA016941|NO|SI|SI|SI|SI|SI|NO|08:00|15:30
MNSSA016953|NO|SI|SI|SI|SI|SI|NO|08:00|16:00
MNSSA016965|NO|SI|SI|SI|SI|SI|NO|08:00|16:00
MNSSA016970|NO|SI|SI|SI|SI|SI|NO|08:00|15:30
MNSSA016970|NO|NO|NO|NO|NO|NO|SI|08:00|14:00
MNSSA016982|NO|SI|SI|SI|SI|SI|NO|08:00|15:30
MNSSA016982|NO|SI|SI|SI|SI|SI|NO|08:00|15:30
MNSSA016994|NO|SI|SI|SI|SI|SI|NO|08:00|16:00
MNSSA017023|NO|SI|SI|SI|SI|SI|NO|08:00|15:30
MNSSA017035|NO|SI|SI|SI|SI|SI|NO|08:00|15:30
MNSSA017064|NO|SI|SI|SI|SI|SI|NO|08:00|15:30
MNSSA017076|NO|SI|SI|SI|SI|SI|NO|08:00|15:30
MNSSA017093|NO|SI|SI|SI|SI|SI|NO|08:00|15:00
MNSSA017105|NO|SI|SI|SI|SI|SI|NO|08:00|15:00
MNSSA017110|NO|SI|SI|SI|SI|SI|NO|08:00|15:00
MNSSA017122|NO|SI|SI|SI|SI|SI|NO|08:00|15:00
MNSSA017134|NO|SI|SI|SI|SI|SI|NO|08:00|15:00
MNSSA017146|NO|SI|SI|SI|SI|SI|NO|08:00|15:00
MNSSA017151|NO|SI|SI|SI|SI|SI|NO|08:00|15:30
MNSSA017163|NO|SI|SI|SI|SI|SI|NO|08:00|16:00
MNSSA017175|NO|SI|SI|SI|SI|SI|NO|08:00|16:00
MNSSA017180|NO|SI|SI|SI|SI|SI|NO|08:00|16:00
MNSSA017192|NO|SI|SI|SI|SI|SI|NO|08:00|16:00
MNSSA017204|NO|SI|SI|SI|SI|SI|NO|08:00|16:00
MNSSA017221|NO|SI|SI|SI|SI|SI|NO|08:00|15:30
MNSSA017233|NO|SI|SI|SI|SI|SI|NO|08:00|15:30
MNSSA017245|NO|SI|SI|SI|SI|SI|NO|08:00|15:30
MNSSA017332|NO|SI|SI|SI|SI|SI|NO|08:00|15:30
MNSSA017344|NO|SI|SI|SI|SI|SI|NO|08:00|15:30
MNSSA017356|NO|SI|SI|SI|SI|SI|NO|08:00|15:30
MNSSA017361|NO|SI|SI|SI|SI|SI|NO|08:00|15:30
MNSSA017373|NO|SI|SI|SI|SI|SI|NO|08:00|15:30
MNSSA017385|NO|SI|SI|SI|SI|SI|NO|08:00|15:30
MNSSA017391|NO|SI|SI|SI|SI|SI|NO|07:30|15:00
MNSSA017391|NO|SI|SI|SI|SI|SI|NO|08:00|15:30
MNSSA017414|NO|SI|SI|SI|SI|SI|NO|08:00|15:30
MNSSA017414|SI|NO|NO|NO|NO|NO|SI|08:00|20:00
MNSSA017426|NO|SI|SI|SI|SI|SI|NO|08:00|15:30
MNSSA017426|SI|NO|NO|NO|NO|NO|SI|08:00|20:00
MNSSA017431|NO|SI|SI|SI|SI|SI|NO|08:00|15:00
MNSSA017431|SI|SI|SI|SI|SI|SI|SI|08:00|20:00
MNSSA017443|NO|SI|SI|SI|SI|SI|NO|08:00|17:00
MNSSA017455|NO|SI|SI|SI|SI|SI|NO|08:00|15:30
MNSSA017460|SI|SI|SI|SI|SI|SI|SI|08:00|20:00
MNSSA017472|NO|SI|SI|SI|SI|SI|NO|08:00|20:00
MNSSA017484|NO|SI|SI|SI|SI|SI|NO|08:00|15:30
MSCIJ000016|NO|SI|SI|SI|SI|SI|NO|08:00|18:00
MSCRO000016|SI|SI|SI|SI|SI|SI|SI|00:00|23:59
MSCRO000021|SI|SI|SI|SI|SI|SI|SI|00:00|23:00
MSDIF000020|SI|SI|SI|SI|SI|SI|SI|09:00|18:00
MSDIF000063|NO|SI|SI|SI|SI|SI|NO|08:00|16:00
MSDIF000090|NO|SI|SI|SI|SI|SI|NO|08:00|16:00
MSDIF000114|NO|SI|SI|SI|SI|SI|NO|07:00|15:00
MSDIF000123|NO|SI|SI|SI|SI|SI|NO|08:00|16:00
MSDIF000141|SI|SI|SI|SI|SI|SI|SI|00:00|23:59
MSDIF000155|NO|SI|SI|SI|SI|SI|NO|07:00|14:00
MSDIF000160|NO|SI|SI|SI|SI|SI|NO|08:00|16:00
MSDIF000172|NO|SI|SI|SI|SI|SI|NO|08:00|15:00
MSDIF000184|NO|NO|NO|NO|NO|NO|SI|09:00|13:00
MSDIF000184|NO|SI|SI|SI|SI|SI|NO|08:00|17:00
MSDIF000196|NO|SI|SI|SI|SI|SI|NO|08:30|15:30
MSDIF000201|NO|SI|SI|SI|SI|SI|NO|09:00|15:00
MSDIF000213|NO|SI|SI|SI|SI|SI|NO|08:00|18:00
MSDIF000225|NO|SI|SI|SI|SI|SI|NO|09:00|16:00
MSDIF000230|NO|SI|SI|SI|SI|SI|NO|08:00|15:00
MSFGE000010|SI|SI|SI|SI|SI|SI|SI|00:00|23:59
MSFGE000022|SI|SI|SI|SI|SI|SI|SI|00:00|23:59
MSFGE000034|SI|SI|SI|SI|SI|SI|SI|00:00|23:59
MSIMB000012|SI|SI|SI|SI|SI|SI|SI|08:00|16:00
MSIMB000024|SI|SI|SI|SI|SI|SI|SI|08:00|16:00
MSIMB000036|SI|SI|SI|SI|SI|SI|SI|08:00|16:00
MSIMB000041|NO|SI|SI|SI|SI|SI|NO|08:00|16:00
MSIMB000053|SI|SI|SI|SI|SI|SI|SI|08:00|16:00
MSIMB000065|NO|SI|SI|SI|SI|SI|NO|08:00|16:00
MSIMB000070|SI|SI|SI|SI|SI|SI|SI|08:00|16:00
MSIMB000082|SI|NO|NO|NO|NO|NO|SI|08:00|16:00
MSIMB000082|NO|SI|SI|SI|SI|SI|NO|08:00|20:00
MSIMB000094|NO|SI|SI|SI|SI|SI|NO|08:00|21:00
MSIMB000106|SI|SI|SI|SI|SI|SI|SI|08:00|16:00
MSIMB000111|SI|SI|SI|SI|SI|SI|SI|08:00|16:00
MSIMB000123|SI|SI|SI|SI|SI|SI|SI|08:00|16:00
MSIMB000135|SI|SI|SI|SI|SI|SI|SI|08:00|16:00
MSIMB000140|SI|SI|SI|SI|SI|SI|SI|08:00|16:00
MSIMB000152|SI|SI|SI|SI|SI|SI|SI|08:00|16:00
MSIMB000152|SI|NO|NO|NO|NO|NO|SI|08:00|20:00
MSIMB000164|SI|SI|SI|SI|SI|SI|SI|08:00|16:00
MSIMB000176|SI|SI|SI|SI|SI|SI|SI|08:00|16:00
MSIMB000181|SI|NO|NO|SI|SI|SI|SI|08:00|16:00
MSIMB000193|SI|NO|NO|SI|SI|SI|SI|08:00|16:00
MSIMB000205|SI|SI|SI|SI|SI|SI|SI|08:00|16:00
MSIMB000210|SI|SI|SI|SI|SI|SI|SI|08:00|16:00
MSIMB000222|SI|SI|SI|SI|SI|SI|SI|08:00|16:00
MSIMB000234|SI|SI|SI|SI|SI|SI|SI|08:00|16:00
MSIMB000246|NO|SI|SI|SI|SI|SI|NO|08:00|16:00
MSIMB000251|SI|SI|SI|SI|SI|SI|SI|08:00|16:00
MSIMB000263|NO|SI|SI|SI|SI|SI|NO|08:00|16:00
MSIMB000275|SI|SI|SI|SI|SI|SI|SI|08:00|16:00
MSIMB000280|SI|SI|SI|SI|SI|SI|SI|08:00|16:00
MSIMB000292|SI|SI|SI|SI|SI|SI|SI|00:00|23:59
MSIMB000304|SI|SI|SI|SI|SI|SI|SI|08:00|16:00
MSIMB000316|NO|SI|SI|SI|SI|SI|NO|08:00|16:00
MSIMB000321|SI|SI|SI|SI|SI|SI|SI|08:00|16:00
MSIMB000333|SI|SI|SI|SI|SI|SI|SI|08:00|16:00
MSIMB000345|SI|SI|SI|SI|SI|SI|SI|08:00|16:00
MSIMB000350|SI|SI|SI|SI|SI|SI|SI|08:00|16:00
MSIMB000362|SI|SI|SI|SI|SI|SI|SI|08:00|16:00
MSIMB000374|SI|SI|SI|SI|SI|SI|SI|08:00|16:00
MSIMB000386|NO|SI|SI|SI|SI|SI|NO|07:00|20:00
MSIMB000386|SI|SI|SI|SI|SI|SI|SI|08:00|23:59
MSIMB000391|SI|SI|SI|SI|SI|SI|SI|08:00|16:00
MSIMB000403|NO|SI|SI|SI|SI|SI|NO|08:00|16:00
MSIMB000415|SI|SI|SI|SI|SI|SI|SI|08:00|16:00
MSIMB000420|SI|SI|SI|SI|SI|SI|SI|08:00|16:00
MSIMB000432|SI|SI|SI|SI|SI|SI|SI|08:00|16:00
MSIMB000444|SI|SI|SI|SI|SI|SI|SI|08:00|16:00
MSIMB000456|SI|SI|SI|SI|SI|SI|SI|08:00|16:00
MSIMB000461|SI|SI|SI|SI|SI|SI|SI|08:00|16:00
MSIMB000473|SI|SI|SI|SI|SI|SI|SI|08:00|16:00
MSIMB000485|SI|SI|SI|SI|SI|SI|SI|08:00|16:00
MSIMB000490|SI|SI|SI|SI|SI|SI|SI|08:00|16:00
MSIMB000502|SI|SI|SI|SI|SI|SI|SI|08:00|20:00
MSIMB000514|SI|SI|SI|SI|SI|SI|SI|08:00|16:00
MSIMB000526|SI|SI|SI|SI|SI|SI|SI|08:00|16:00
MSIMB000531|SI|SI|SI|SI|SI|SI|SI|08:00|20:00
MSIMB000543|NO|SI|SI|SI|SI|SI|NO|08:00|16:00
MSIMB000555|SI|SI|SI|SI|SI|SI|SI|08:00|16:00
MSIMB000560|SI|SI|SI|SI|SI|SI|SI|08:00|20:00
MSIMB000572|SI|SI|SI|SI|SI|SI|SI|08:00|16:00
MSIMB000584|SI|SI|SI|SI|SI|SI|SI|08:00|16:00
MSIMB000596|NO|SI|SI|SI|SI|SI|NO|08:00|16:00
MSIMB000601|NO|SI|SI|SI|SI|SI|NO|08:00|16:00
MSIMB000613|SI|SI|SI|SI|SI|SI|SI|08:00|16:00
MSIMB000625|SI|SI|SI|SI|SI|SI|SI|08:00|16:00
MSIMB000630|SI|SI|SI|SI|SI|SI|SI|08:00|16:00
MSIMB000642|NO|SI|SI|SI|SI|SI|NO|08:00|16:00
MSIMB000654|NO|SI|SI|SI|SI|SI|NO|08:00|16:00
MSIMB000666|SI|SI|SI|SI|SI|SI|SI|08:00|16:00
MSIMB000671|NO|SI|SI|SI|SI|SI|NO|08:00|16:00
MSIMB000683|SI|SI|SI|SI|SI|SI|SI|08:00|16:00
MSIMB000695|SI|NO|NO|SI|SI|SI|SI|08:00|16:00
MSIMB000700|NO|SI|SI|SI|SI|SI|NO|08:00|16:00
MSIMB000712|SI|SI|SI|SI|SI|SI|SI|08:00|16:00
MSIMB000724|SI|SI|SI|SI|SI|SI|SI|07:00|15:00
MSIMB000736|NO|SI|SI|SI|SI|SI|NO|08:00|16:00
MSIMB000741|SI|SI|SI|SI|SI|SI|SI|08:00|16:00
MSIMB000753|SI|SI|SI|SI|SI|SI|SI|08:00|16:00
MSIMB000765|NO|SI|SI|SI|SI|SI|NO|08:00|16:00
MSIMB000770|SI|SI|SI|SI|SI|SI|SI|08:00|16:00
MSIMB000782|SI|SI|SI|SI|SI|SI|SI|08:00|16:00
MSIMB000794|SI|SI|SI|SI|SI|SI|SI|08:00|16:00
MSIMB000806|SI|SI|SI|SI|SI|SI|SI|00:00|23:59
MSIMB000811|SI|SI|SI|SI|SI|SI|SI|08:00|16:00
MSIMB000823|SI|SI|SI|SI|SI|SI|SI|08:00|16:00
MSIMB000835|SI|SI|SI|SI|SI|SI|SI|08:00|16:00
MSIMB000840|SI|SI|SI|SI|SI|SI|SI|08:00|16:00
MSIMB000852|SI|SI|SI|SI|SI|SI|SI|08:00|16:00
MSIMB000864|NO|SI|SI|SI|SI|SI|NO|08:00|16:00
MSIMB000876|SI|SI|SI|SI|SI|SI|SI|08:00|16:00
MSIMB000881|NO|SI|SI|SI|SI|SI|NO|08:00|16:00
MSIMB000893|NO|SI|SI|SI|SI|SI|NO|08:00|16:00
MSIMB000905|NO|SI|SI|SI|SI|SI|NO|08:00|16:00
MSIMB000910|SI|SI|SI|SI|SI|SI|SI|08:00|20:00
MSIMB000922|NO|SI|SI|SI|SI|SI|NO|08:00|16:00
MSIMB000934|NO|SI|SI|SI|SI|SI|NO|08:00|16:00
MSIMB000946|NO|SI|SI|SI|SI|SI|NO|08:00|16:00
MSIMB000951|SI|SI|SI|SI|SI|SI|SI|08:00|16:00
MSIMB000963|NO|SI|SI|SI|SI|SI|NO|08:00|16:00
MSIMB000975|SI|SI|SI|SI|SI|SI|SI|08:00|16:00
MSIMB000980|SI|SI|SI|SI|SI|SI|SI|08:00|16:00
MSIMB000992|SI|SI|SI|SI|SI|SI|SI|08:00|16:00
MSIMB001004|SI|SI|SI|SI|SI|SI|SI|08:00|16:00
MSIMB001016|SI|SI|SI|SI|SI|SI|SI|00:00|23:59
MSIMB001021|SI|SI|SI|SI|SI|SI|SI|08:00|16:00
MSIMB001033|NO|SI|SI|SI|SI|SI|NO|08:00|16:00
MSIMB001045|NO|SI|SI|SI|SI|SI|NO|08:00|16:00
MSIMB001050|SI|SI|SI|SI|SI|SI|SI|08:00|16:00
MSIMB001062|NO|SI|SI|SI|SI|SI|NO|08:00|16:00
MSIMB001074|SI|SI|SI|SI|SI|SI|SI|08:00|16:00
MSIMB001086|SI|SI|SI|SI|SI|SI|SI|08:00|16:00
MSIMB001091|SI|SI|SI|SI|SI|SI|SI|08:00|16:00
MSIMB001103|SI|SI|SI|SI|SI|SI|SI|08:00|16:00
MSIMB001115|SI|SI|SI|SI|SI|SI|SI|08:00|16:00
MSIMB001120|SI|SI|SI|SI|SI|SI|SI|08:00|16:00
MSIMB001132|SI|SI|SI|SI|SI|SI|SI|08:00|16:00
MSIMB001144|NO|SI|SI|SI|SI|SI|NO|08:00|16:00
MSIMB001156|NO|SI|SI|SI|SI|SI|NO|08:00|16:00
MSIMB001161|SI|SI|SI|SI|SI|SI|SI|08:00|16:00
MSIMB001173|SI|SI|SI|SI|SI|SI|SI|00:00|23:59
MSIMB001185|SI|SI|SI|SI|SI|SI|SI|08:00|20:00
MSIMB001190|SI|SI|SI|SI|SI|SI|SI|08:00|20:00
MSIMB001202|SI|SI|SI|SI|SI|SI|SI|08:00|16:00
MSIMB001214|SI|SI|SI|SI|SI|SI|SI|08:00|20:00
MSIMB001226|SI|SI|SI|SI|SI|SI|SI|08:00|16:00
MSIMB001231|SI|SI|SI|SI|SI|SI|SI|08:00|20:00
MSIMB001243|SI|SI|SI|SI|SI|SI|SI|00:00|23:59
MSIMB001255|NO|SI|SI|SI|SI|SI|NO|08:00|16:00
MSIMB001260|SI|SI|SI|SI|SI|SI|SI|08:00|16:00
MSIMB001272|SI|SI|SI|SI|SI|SI|SI|08:00|16:00
MSIMB001284|SI|SI|SI|SI|SI|SI|SI|00:00|23:59
MSIMB001296|SI|SI|SI|SI|SI|SI|SI|08:00|16:00
MSIMB001301|SI|SI|SI|SI|SI|SI|SI|08:00|16:00
MSIMB001313|SI|SI|SI|SI|SI|SI|SI|00:00|23:59
MSIMB001325|SI|SI|SI|SI|SI|SI|SI|08:00|16:00
MSIMB001330|NO|SI|SI|SI|SI|SI|NO|08:00|16:00
MSIMB001342|SI|SI|SI|SI|SI|SI|SI|08:00|16:00
MSIMB001354|SI|SI|SI|SI|SI|SI|SI|08:00|16:00
MSIMB001366|NO|SI|SI|SI|SI|SI|NO|08:00|16:00
MSIMB001366|SI|NO|NO|NO|NO|NO|SI|08:00|20:00
MSIMB001371|NO|SI|SI|SI|SI|SI|NO|08:00|16:00
MSIMB001383|NO|NO|NO|NO|NO|NO|NO|08:00|16:00
MSIMB001395|SI|SI|SI|SI|SI|SI|SI|08:00|16:00
MSIMB001400|SI|SI|SI|SI|SI|SI|SI|08:00|16:00
MSIMB001412|SI|SI|SI|SI|SI|SI|SI|08:00|16:00
MSIMB001424|SI|SI|SI|SI|SI|SI|SI|08:00|16:00
MSIMB001436|SI|SI|SI|SI|SI|SI|SI|08:00|16:00
MSIMB001441|SI|SI|SI|SI|SI|SI|SI|08:00|16:00
MSIMB001453|NO|NO|NO|NO|NO|NO|NO|08:00|16:00
MSIMB001465|SI|SI|SI|SI|SI|SI|SI|00:00|23:59
MSIMB001470|SI|SI|SI|SI|SI|SI|SI|08:00|16:00
MSIMB001482|SI|SI|SI|SI|SI|SI|SI|08:00|16:00
MSIMB001494|NO|SI|SI|SI|SI|SI|SI|08:00|20:00
MSIMB001506|SI|SI|SI|SI|SI|SI|SI|08:00|20:00
MSIMB001511|SI|SI|SI|SI|SI|SI|SI|08:00|16:00
MSIMB001523|SI|SI|SI|SI|SI|SI|SI|08:00|16:00
MSIMB001535|SI|SI|SI|SI|SI|SI|SI|08:00|20:00
MSIMB001540|SI|SI|SI|SI|SI|SI|SI|00:00|23:59
MSIMB001552|NO|SI|SI|SI|SI|SI|NO|08:00|16:00
MSIMB001564|SI|SI|SI|SI|SI|SI|SI|08:00|16:00
MSIMB001576|NO|SI|SI|SI|SI|SI|NO|08:00|16:00
MSIMB001581|NO|SI|SI|SI|SI|SI|NO|08:00|16:00
MSIMB001581|SI|NO|NO|NO|NO|NO|SI|08:00|20:00
MSIMB001593|SI|SI|SI|SI|SI|SI|SI|08:00|16:00
MSIMB001605|SI|SI|SI|SI|SI|SI|SI|00:00|23:59
MSIMB001610|SI|SI|SI|SI|SI|SI|SI|08:00|16:00
MSIMB001622|SI|SI|SI|SI|SI|SI|SI|08:00|16:00
MSIMB001634|NO|SI|SI|SI|SI|SI|NO|08:00|16:00
MSIMB001646|SI|SI|SI|SI|SI|SI|SI|08:00|16:00
MSIMB001651|SI|SI|SI|SI|SI|SI|SI|08:00|16:00
MSIMB001663|SI|SI|SI|SI|SI|SI|SI|08:00|20:00
MSIMB001675|NO|SI|SI|SI|SI|SI|NO|08:00|16:00
MSIMB001680|SI|SI|SI|SI|SI|SI|SI|08:00|16:00
MSIMB001692|NO|SI|SI|SI|SI|SI|NO|08:00|16:00
MSIMB001704|SI|SI|SI|SI|SI|SI|SI|08:00|16:00
MSIMB001716|SI|SI|SI|SI|SI|SI|SI|08:00|16:00
MSIMB001716|NO|SI|SI|SI|SI|SI|NO|08:00|16:00
MSIMB001716|SI|NO|NO|NO|NO|NO|SI|08:00|20:00
MSIMB001721|SI|SI|SI|SI|SI|SI|SI|08:00|16:00
MSIMB001733|SI|SI|SI|SI|SI|SI|SI|08:00|16:00
MSIMB001745|NO|SI|SI|SI|SI|SI|NO|08:00|16:00
MSIMB001750|SI|SI|SI|SI|SI|SI|SI|08:00|16:00
MSIMB001762|SI|SI|SI|SI|SI|SI|SI|08:00|16:00
MSIMB001774|SI|SI|SI|SI|SI|SI|SI|08:00|20:00
MSIMB001786|NO|SI|SI|SI|SI|SI|NO|08:00|16:00
MSIMB001786|SI|NO|NO|NO|NO|NO|SI|08:00|20:00
MSIMB001791|SI|SI|SI|SI|SI|SI|SI|08:00|20:00
MSIMB001803|NO|SI|SI|SI|SI|SI|NO|08:00|16:00
